neuron,label,count
1871,Pullover,3
1871,Shirt,1
2301,Bag,6
2301,Pullover,3
2301,T-shirt/top,1
833,Bag,6
833,Pullover,2
833,Trouser,1
833,T-shirt/top,1
876,Bag,4
876,Pullover,1
876,Trouser,1
876,T-shirt/top,2
876,Coat,1
876,Shirt,1
1296,Bag,3
1296,Pullover,6
1296,T-shirt/top,1
1647,T-shirt/top,3
1647,Dress,5
1647,Shirt,1
1647,Pullover,1
2259,Bag,8
2259,Pullover,2
1503,Bag,7
1503,Pullover,2
1503,T-shirt/top,1
1991,Pullover,4
1991,Shirt,1
1991,Bag,3
1991,T-shirt/top,1
1991,Dress,1
1197,Pullover,2
1197,T-shirt/top,1
1197,Bag,6
1197,Shirt,1
2158,T-shirt/top,1
2158,Bag,7
2158,Pullover,2
621,Pullover,1
621,Shirt,1
621,Bag,7
621,Trouser,1
1482,Bag,7
1482,Trouser,1
1482,Pullover,1
1482,Shirt,1
1810,Bag,7
1810,Pullover,2
1810,Trouser,1
1855,Bag,3
1855,Pullover,5
1855,Coat,1
1855,T-shirt/top,1
1783,Coat,1
1783,Bag,6
1783,Pullover,1
1783,T-shirt/top,2
2024,T-shirt/top,1
2024,Bag,6
2024,Shirt,2
2024,Pullover,1
248,Pullover,3
248,T-shirt/top,1
248,Bag,5
248,Trouser,1
2139,Bag,8
2139,Pullover,1
2139,T-shirt/top,1
784,Sandal,1
784,Bag,2
784,T-shirt/top,2
784,Shirt,1
784,Dress,4
1527,Bag,6
1527,Pullover,2
1527,T-shirt/top,1
1527,Shirt,1
1562,Trouser,1
1562,Bag,6
1562,Pullover,3
310,Shirt,5
310,Pullover,1
310,T-shirt/top,2
310,Coat,1
310,Ankle boot,1
2238,Bag,5
2238,Coat,1
2238,Pullover,3
2238,Shirt,1
817,Bag,6
817,Trouser,1
817,T-shirt/top,2
817,Pullover,1
852,Bag,8
852,Trouser,1
852,Pullover,1
1663,Trouser,1
1663,Bag,2
1663,T-shirt/top,5
1663,Pullover,1
1663,Shirt,1
2181,Bag,5
2181,T-shirt/top,2
2181,Pullover,2
2181,Coat,1
2205,Trouser,1
2205,Bag,6
2205,Pullover,2
2205,Shirt,1
395,Pullover,2
395,Bag,5
395,Shirt,2
395,Coat,1
1173,Ankle boot,3
1173,Trouser,1
1173,Shirt,1
1173,Bag,3
1173,Coat,1
1173,T-shirt/top,1
44,Bag,4
44,Trouser,1
44,Pullover,4
44,T-shirt/top,1
2104,Bag,6
2104,Trouser,1
2104,Shirt,1
2104,Pullover,2
1237,Pullover,3
1237,Bag,4
1237,Coat,1
1237,T-shirt/top,1
1237,Shirt,1
1272,T-shirt/top,1
1272,Trouser,1
1272,Pullover,2
1272,Bag,6
892,Bag,6
892,Pullover,2
892,T-shirt/top,1
892,Trouser,1
400,Bag,5
400,Trouser,1
400,Pullover,2
400,Coat,1
400,T-shirt/top,1
1988,Bag,8
1988,Trouser,1
1988,Pullover,1
558,Bag,3
558,Pullover,1
558,Ankle boot,1
558,T-shirt/top,5
230,Bag,5
230,Pullover,5
1093,Bag,4
1093,T-shirt/top,1
1093,Shirt,1
1093,Pullover,4
1868,Bag,6
1868,Pullover,3
1868,Shirt,1
659,Pullover,2
659,Shirt,3
659,Bag,4
659,Coat,1
1743,Bag,6
1743,Pullover,3
1743,T-shirt/top,1
937,Coat,1
937,Pullover,2
937,Bag,4
937,Dress,3
174,Pullover,3
174,Bag,4
174,Shirt,2
174,T-shirt/top,1
1706,T-shirt/top,5
1706,Pullover,1
1706,Bag,1
1706,Trouser,2
1706,Sandal,1
1909,Bag,6
1909,Pullover,2
1909,T-shirt/top,1
1909,Shirt,1
856,Bag,5
856,Trouser,1
856,Pullover,2
856,T-shirt/top,1
856,Shirt,1
2185,Shirt,4
2185,T-shirt/top,2
2185,Pullover,2
2185,Dress,2
2178,Bag,6
2178,Pullover,3
2178,Shirt,1
439,Coat,1
439,Bag,2
439,Pullover,7
351,Bag,4
351,Pullover,5
351,T-shirt/top,1
2284,Bag,4
2284,Trouser,1
2284,Pullover,2
2284,Shirt,2
2284,T-shirt/top,1
1356,Bag,7
1356,Trouser,1
1356,Shirt,2
524,Bag,3
524,Pullover,4
524,T-shirt/top,2
524,Shirt,1
2020,T-shirt/top,2
2020,Pullover,3
2020,Bag,5
209,Bag,7
209,T-shirt/top,1
209,Pullover,1
209,Trouser,1
1486,Pullover,3
1486,Bag,7
1814,Bag,4
1814,Pullover,6
660,T-shirt/top,6
660,Dress,3
660,Shirt,1
1851,Bag,6
1851,Pullover,3
1851,T-shirt/top,1
2098,Pullover,3
2098,Bag,5
2098,Trouser,1
2098,T-shirt/top,1
618,Bag,8
618,Trouser,1
618,Shirt,1
1396,Bag,6
1396,Pullover,2
1396,Shirt,1
1396,T-shirt/top,1
135,Bag,6
135,T-shirt/top,1
135,Pullover,3
933,Pullover,3
933,T-shirt/top,4
933,Sandal,1
933,Shirt,1
933,Bag,1
170,Bag,6
170,Pullover,2
170,Trouser,1
170,T-shirt/top,1
1702,Shirt,1
1702,Bag,4
1702,Coat,1
1702,Pullover,4
1446,Shirt,3
1446,T-shirt/top,7
234,Bag,7
234,Pullover,2
234,Shirt,1
1097,Bag,4
1097,Pullover,2
1097,Coat,1
1097,T-shirt/top,1
1097,Shirt,2
1403,Pullover,3
1403,Bag,5
1403,Shirt,2
271,T-shirt/top,1
271,Bag,6
271,Trouser,1
271,Pullover,2
1891,Bag,5
1891,Pullover,3
1891,Shirt,2
2145,Bag,5
2145,Pullover,3
2145,T-shirt/top,1
2145,Coat,1
441,Pullover,3
441,T-shirt/top,1
441,Bag,5
441,Shirt,1
896,Pullover,3
896,Bag,5
896,Trouser,1
896,T-shirt/top,1
1276,Pullover,2
1276,Shirt,2
1276,T-shirt/top,2
1276,Bag,4
404,T-shirt/top,2
404,Pullover,2
404,Shirt,3
404,Trouser,2
404,Sandal,1
329,Bag,6
329,Pullover,3
329,Shirt,1
2244,Pullover,3
2244,Bag,5
2244,Shirt,1
2244,Trouser,1
2201,Bag,5
2201,T-shirt/top,1
2201,Trouser,1
2201,Pullover,2
2201,Coat,1
740,Bag,5
740,Shirt,2
740,Pullover,2
740,Trouser,1
1971,Bag,2
1971,T-shirt/top,6
1971,Dress,1
1971,Trouser,1
1132,Pullover,6
1132,Shirt,2
1132,T-shirt/top,1
1132,Bag,1
40,Bag,5
40,Pullover,3
40,Shirt,1
40,T-shirt/top,1
210,Bag,5
210,Shirt,1
210,Pullover,4
1427,Bag,4
1427,T-shirt/top,1
1427,Pullover,4
1427,Shirt,1
684,Bag,8
684,Trouser,1
684,Pullover,1
255,Bag,2
255,Pullover,5
255,Coat,1
255,Shirt,2
2081,Pullover,5
2081,Bag,3
2081,Shirt,1
2081,Trouser,1
952,Bag,3
952,Pullover,2
952,T-shirt/top,3
952,Shirt,2
1763,Pullover,4
1763,Coat,1
1763,Bag,4
1763,Shirt,1
154,Bag,5
154,Trouser,1
154,Pullover,4
585,Pullover,3
585,Shirt,1
585,Coat,1
585,Bag,4
585,T-shirt/top,1
679,Pullover,2
679,Trouser,1
679,Shirt,2
679,Bag,5
498,Bag,5
498,T-shirt/top,1
498,Pullover,3
498,Coat,1
64,Pullover,5
64,T-shirt/top,1
64,Shirt,2
64,Bag,2
21,Bag,8
21,Pullover,2
2260,Bag,3
2260,Shirt,3
2260,T-shirt/top,2
2260,Pullover,2
1955,Pullover,6
1955,Bag,2
1955,Shirt,2
1116,Bag,6
1116,Trouser,1
1116,Pullover,1
1116,T-shirt/top,1
1116,Shirt,1
1582,Pullover,3
1582,Bag,7
1910,Trouser,2
1910,Shirt,2
1910,Bag,1
1910,Dress,2
1910,Pullover,1
1910,T-shirt/top,2
1153,T-shirt/top,4
1153,Pullover,1
1153,Shirt,4
1153,Bag,1
799,Bag,4
799,Pullover,4
799,T-shirt/top,1
799,Coat,1
2161,Bag,6
2161,Pullover,3
2161,T-shirt/top,1
2124,Bag,5
2124,Pullover,1
2124,Trouser,1
2124,Shirt,2
2124,T-shirt/top,1
1252,Bag,6
1252,Trouser,1
1252,Pullover,2
1252,Shirt,1
420,Pullover,1
420,Bag,2
420,Shirt,3
420,T-shirt/top,3
420,Trouser,1
1507,Bag,5
1507,Shirt,3
1507,Pullover,2
1542,T-shirt/top,1
1542,Shirt,1
1542,Bag,5
1542,Pullover,3
458,Pullover,3
458,Bag,5
458,T-shirt/top,1
458,Shirt,1
1292,Bag,8
1292,Pullover,1
1292,Trouser,1
872,Bag,3
872,Pullover,1
872,Trouser,1
872,Shirt,1
872,T-shirt/top,3
872,Coat,1
59,Bag,5
59,Pullover,2
59,T-shirt/top,1
59,Shirt,2
388,Pullover,3
388,Shirt,1
388,Bag,5
388,Trouser,1
1968,Pullover,3
1968,Bag,6
1968,Shirt,1
169,Bag,7
169,Trouser,1
169,Pullover,2
1073,Bag,3
1073,Pullover,6
1073,Shirt,1
644,Bag,5
644,Pullover,2
644,Shirt,2
644,Coat,1
1875,Trouser,1
1875,Bag,5
1875,T-shirt/top,1
1875,Pullover,2
1875,Shirt,1
295,Bag,4
295,Pullover,5
295,T-shirt/top,1
268,Bag,9
268,Pullover,1
500,Bag,3
500,Pullover,3
500,T-shirt/top,1
500,Coat,1
500,Shirt,2
545,Bag,4
545,Pullover,5
545,T-shirt/top,1
2004,T-shirt/top,2
2004,Bag,4
2004,Pullover,2
2004,Shirt,2
2041,Pullover,2
2041,Bag,7
2041,T-shirt/top,1
1290,Pullover,5
1290,Bag,2
1290,T-shirt/top,1
1290,Trouser,1
1290,Shirt,1
1228,T-shirt/top,1
1228,Pullover,2
1228,Bag,6
1228,Coat,1
377,T-shirt/top,2
377,Dress,8
1997,Bag,7
1997,Trouser,1
1997,Pullover,2
1540,Bag,6
1540,Pullover,3
1540,Trouser,1
1370,Shirt,2
1370,Bag,2
1370,Coat,1
1370,Pullover,2
1370,T-shirt/top,3
502,Bag,7
502,Coat,1
502,Pullover,1
502,Shirt,1
1335,Bag,4
1335,Pullover,4
1335,Coat,1
1335,Shirt,1
2006,Trouser,1
2006,Bag,8
2006,Shirt,1
2043,Pullover,5
2043,Shirt,1
2043,Bag,4
1418,Bag,5
1418,T-shirt/top,1
1418,Pullover,2
1418,Trouser,1
1418,Shirt,1
603,Pullover,1
603,Bag,9
1832,Bag,7
1832,Pullover,2
1832,Shirt,1
646,Bag,6
646,Pullover,3
646,Shirt,1
297,Bag,7
297,Pullover,1
297,Trouser,1
297,Shirt,1
1719,Bag,6
1719,Trouser,1
1719,Shirt,1
1719,Pullover,2
1009,Bag,7
1009,Pullover,2
1009,Trouser,1
2083,Bag,7
2083,Trouser,1
2083,Shirt,1
2083,Pullover,1
950,Bag,5
950,Pullover,3
950,T-shirt/top,1
950,Shirt,1
915,Pullover,2
915,Bag,6
915,T-shirt/top,1
915,Trouser,1
1724,Pullover,4
1724,Bag,5
1724,Shirt,1
212,Bag,7
212,Pullover,2
212,Trouser,1
1425,Pullover,2
1425,Bag,7
1425,Shirt,1
9,Bag,4
9,Pullover,5
9,Shirt,1
257,Bag,9
257,Trouser,1
2163,T-shirt/top,5
2163,Bag,2
2163,Shirt,1
2163,Pullover,2
2126,Bag,4
2126,Pullover,3
2126,T-shirt/top,3
467,Pullover,1
467,Shirt,3
467,T-shirt/top,5
467,Trouser,1
1250,Bag,5
1250,Pullover,3
1250,T-shirt/top,1
1250,Shirt,1
1681,Coat,1
1681,Bag,5
1681,Pullover,1
1681,Shirt,2
1681,Trouser,1
2262,Bag,6
2262,Shirt,2
2262,Pullover,1
2262,T-shirt/top,1
1957,Bag,4
1957,T-shirt/top,1
1957,Pullover,4
1957,Shirt,1
1114,Pullover,3
1114,Shirt,1
1114,Bag,5
1114,T-shirt/top,1
1580,T-shirt/top,1
1580,Bag,5
1580,Pullover,3
1580,Trouser,1
808,Dress,4
808,Pullover,4
808,T-shirt/top,2
23,Bag,5
23,Coat,1
23,Shirt,3
23,Pullover,1
1444,T-shirt/top,3
1444,Bag,4
1444,Pullover,1
1444,Trouser,1
1444,Coat,1
1401,Bag,7
1401,Trouser,1
1401,Pullover,1
1401,Shirt,1
1369,Bag,6
1369,Pullover,3
1369,T-shirt/top,1
1394,Bag,5
1394,Pullover,4
1394,T-shirt/top,1
974,Bag,5
974,Pullover,4
974,T-shirt/top,1
137,Bag,6
137,Pullover,3
137,T-shirt/top,1
172,Bag,5
172,Pullover,3
172,Shirt,1
172,T-shirt/top,1
1700,Bag,6
1700,Pullover,3
1700,T-shirt/top,1
1068,Bag,6
1068,T-shirt/top,1
1068,Pullover,2
1068,Trouser,1
1658,T-shirt/top,5
1658,Bag,1
1658,Shirt,2
1658,Dress,2
1289,Pullover,4
1289,Shirt,1
1289,T-shirt/top,3
1289,Dress,1
1289,Bag,1
742,Shirt,1
742,Pullover,4
742,Bag,4
742,Coat,1
1973,T-shirt/top,5
1973,Shirt,4
1973,Coat,1
1936,Pullover,4
1936,Shirt,2
1936,T-shirt/top,1
1936,Bag,2
1936,Dress,1
1559,Bag,4
1559,Pullover,5
1559,Shirt,1
2102,Shirt,1
2102,Pullover,6
2102,Bag,2
2102,T-shirt/top,1
1231,Trouser,1
1231,Bag,5
1231,Pullover,2
1231,T-shirt/top,1
1231,Shirt,1
443,Bag,8
443,Pullover,1
443,T-shirt/top,1
406,Bag,7
406,Trouser,1
406,Pullover,2
353,Bag,5
353,Shirt,1
353,Pullover,3
353,Trouser,1
2286,Bag,6
2286,Pullover,2
2286,Trouser,1
2286,Coat,1
1698,Bag,8
1698,Trouser,1
1698,Pullover,1
1249,Bag,2
1249,Trouser,2
1249,Pullover,2
1249,Shirt,1
1249,T-shirt/top,3
811,Coat,1
811,Pullover,3
811,T-shirt/top,4
811,Dress,1
811,Shirt,1
483,T-shirt/top,5
483,Shirt,2
483,Dress,3
854,Pullover,2
854,Bag,6
854,T-shirt/top,1
854,Trouser,1
1665,Bag,6
1665,Pullover,3
1665,Trouser,1
1148,Pullover,1
1148,Bag,8
1148,Trouser,1
1599,Bag,5
1599,Pullover,4
1599,T-shirt/top,1
627,Bag,5
627,Trouser,1
627,T-shirt/top,1
627,Pullover,1
627,Shirt,2
1055,Bag,3
1055,Coat,1
1055,Pullover,2
1055,Shirt,2
1055,Dress,1
1055,T-shirt/top,1
1816,Pullover,3
1816,Bag,5
1816,Shirt,1
1816,T-shirt/top,1
662,Bag,7
662,Pullover,2
662,T-shirt/top,1
1010,Pullover,2
1010,Bag,5
1010,T-shirt/top,1
1010,Shirt,1
1010,Trouser,1
1311,Bag,3
1311,Pullover,4
1311,Trouser,1
1311,Shirt,2
563,Pullover,2
563,Bag,6
563,T-shirt/top,1
563,Shirt,1
2022,Bag,6
2022,Trouser,1
2022,T-shirt/top,1
2022,Pullover,2
2067,Pullover,6
2067,Shirt,2
2067,T-shirt/top,1
2067,Bag,1
